biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q8WZ75	C	canonical	  1.000	  0.000	7897	  9.580	39								Q8WZ75	2670	5				nP20K ROBO4 NX_Q8WZ75-1 Roundabout homolog 4 isoform Iso 1 PE=1 CONCAT=4174	Homo sapiens
Q8WZA9	C	canonical	  1.000	  0.000	7	  0.014	4								Q8WZA9	2671	1				nP20K IRGQ NX_Q8WZA9-1 Immunity-related GTPase family Q protein isoform Iso 1 PE=1 CONCAT=1052	Homo sapiens
Q11201	C	canonical	  1.000	  0.000	46	  0.146	9								Q92187	2672	8				nP20K ST3GAL1 NX_Q11201-1 CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1 isoform Iso 1 PE=1 CONCAT=460	Homo sapiens
Q92187	C	canonical	  1.000	  0.000	81	  0.231	15								Q92187	2672	8				nP20K ST8SIA4 NX_Q92187-1 CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase isoform Iso 1 PE=1 CONCAT=191	Homo sapiens
Q92484	C	canonical	  1.000	  0.000	964	  2.498	36								Q92484	2673	8				nP20K SMPDL3A NX_Q92484-1 Acid sphingomyelinase-like phosphodiesterase 3a isoform Iso 1 PE=1 CONCAT=450	Homo sapiens
Q92485	C	canonical	  1.000	  0.000	46	  0.131	10								Q92485	2674	8				nP20K SMPDL3B NX_Q92485-1 Acid sphingomyelinase-like phosphodiesterase 3b isoform Iso 1 PE=1 CONCAT=1713	Homo sapiens
Q92499	C	canonical	  1.000	  0.000	17	  0.024	11								Q92499	2675	6				nP20K DDX1 NX_Q92499-1 ATP-dependent RNA helicase DDX1 isoform Iso 1 PE=1 CONCAT=610	Homo sapiens
Q92506	C	canonical	  0.999	  0.000	13	  0.053	5								Q92506	2676	1				nP20K HSD17B8 NX_Q92506-1 Estradiol 17-beta-dehydrogenase 8 isoform Iso 1 PE=1 CONCAT=497	Homo sapiens
Q92520	C	canonical	  1.000	  0.000	1826	  8.008	29								Q92520	2677	3				nP20K FAM3C NX_Q92520-1 Protein FAM3C isoform Iso 1 PE=1 CONCAT=158	Homo sapiens
Q92530	C	canonical	  0.999	  0.000	37	  0.162	5								Q92530	2679	7				nP20K PSMF1 NX_Q92530-1 Proteasome inhibitor PI31 subunit isoform Iso 1 PE=1 CONCAT=1297	Homo sapiens
Q92556	C	canonical	  0.999	  0.000	2	  0.003	2								Q92556	2680	6				nP20K ELMO1 NX_Q92556-1 Engulfment and cell motility protein 1 isoform Iso 1 PE=1 CONCAT=391	Homo sapiens
Q92563	C	canonical	  1.000	  0.000	12	  0.033	7								Q92563	2681	6				nP20K SPOCK2 NX_Q92563-1 Testican-2 isoform Iso 1 PE=1 CONCAT=994	Homo sapiens
Q92619	C	canonical	  1.000	  0.000	222	  0.264	30								Q92619	2684	17				nP20K HMHA1 NX_Q92619-1 Minor histocompatibility protein HA-1 isoform Iso 1 PE=1 CONCAT=3330	Homo sapiens
Q92626	C	canonical	  1.000	  0.000	446	  0.330	48								Q92626	2685	9				nP20K PXDN NX_Q92626-1 Peroxidasin homolog isoform Iso 1 PE=1 CONCAT=2832	Homo sapiens
Q92686	C	canonical	  1.000	  0.000	259	  4.922	4								Q92686	2689	1				nP20K NRGN NX_Q92686-1 Neurogranin isoform Iso 1 PE=1 CONCAT=19	Homo sapiens
Q92734	C	canonical	  0.995	  0.000	3	  0.013	2								Q92734	2691	3				nP20K TFG NX_Q92734-1 Protein TFG isoform Iso 1 PE=1 CONCAT=248	Homo sapiens
Q92765	C	canonical	  0.999	  0.000	7	  0.029	3								Q92765	2692	2				nP20K FRZB NX_Q92765-1 Secreted frizzled-related protein 3 isoform Iso 1 PE=1 CONCAT=684	Homo sapiens
Q92820	C	canonical	  1.000	  0.000	16234	 57.849	84								Q92820	2694	5				nP20K GGH NX_Q92820-1 Gamma-glutamyl hydrolase isoform Iso 1 PE=1 CONCAT=432	Homo sapiens
Q92854	C	canonical	  1.000	  0.000	333	  0.487	16								Q92854	2696	8				nP20K SEMA4D NX_Q92854-1 Semaphorin-4D isoform Iso 1 PE=1 CONCAT=1950	Homo sapiens
Q92882	C	canonical	  1.000	  0.000	35	  0.154	7								Q92882	2698	5				nP20K OSTF1 NX_Q92882-1 Osteoclast-stimulating factor 1 isoform Iso 1 PE=1 CONCAT=318	Homo sapiens
Q92888	C	canonical	  0.976	  0.000	2	  0.002	2								Q92888	2699	4				nP20K ARHGEF1 NX_Q92888-1 Rho guanine nucleotide exchange factor 1 isoform Iso 1 PE=1 CONCAT=1746	Homo sapiens
Q92890	C	canonical	  0.999	  0.000	3	  0.010	3								Q92890	2700	4				nP20K UFD1L NX_Q92890-2 Ubiquitin fusion degradation protein 1 homolog isoform Short PE=1 CONCAT=165	Homo sapiens
Q92896	C	canonical	  1.000	  0.000	226	  0.201	22								Q92896	2701	8				nP20K GLG1 NX_Q92896-1 Golgi apparatus protein 1 isoform Iso 1 PE=1 CONCAT=1740	Homo sapiens
Q92900	C	canonical	  0.998	  0.000	2	  0.002	2								Q92900	2702	2				nP20K UPF1 NX_Q92900-1 Regulator of nonsense transcripts 1 isoform Iso 1 PE=1 CONCAT=354	Homo sapiens
Q92905	C	canonical	  0.999	  0.000	9	  0.029	4								Q92905	2703	24				nP20K COPS5 NX_Q92905-1 COP9 signalosome complex subunit 5 isoform Iso 1 PE=1 CONCAT=95	Homo sapiens
Q92945	C	canonical	  1.000	  0.000	113	  0.170	20								Q92945	2704	26				nP20K KHSRP NX_Q92945-1 Far upstream element-binding protein 2 isoform Iso 1 PE=1 CONCAT=235	Homo sapiens
Q96AE4	C	canonical	  1.000	  0.000	42	  0.073	9								Q92945	2704	26				nP20K FUBP1 NX_Q96AE4-1 Far upstream element-binding protein 1 isoform Iso 1 PE=1 CONCAT=355	Homo sapiens
Q96I24	C	canonical	  0.999	  0.000	4	  0.007	3								Q92945	2704	26				nP20K FUBP3 NX_Q96I24-1 Far upstream element-binding protein 3 isoform Iso 1 PE=1 CONCAT=683	Homo sapiens
Q92973	C	canonical	  1.000	  0.000	15	  0.021	11								Q92973	2706	10				nP20K TNPO1 NX_Q92973-1 Transportin-1 isoform Iso 1 PE=1 CONCAT=379	Homo sapiens
Q93009	C	canonical	  0.981	  0.000	2	  0.002	2								Q93009	2708	5				nP20K USP7 NX_Q93009-1 Ubiquitin carboxyl-terminal hydrolase 7 isoform Iso 1 PE=1 CONCAT=407	Homo sapiens
Q93070	C	canonical	  1.000	  0.000	648	  1.945	26								Q93070	2710	12				nP20K ART4 NX_Q93070-1 Ecto-ADP-ribosyltransferase 4 isoform Iso 1 PE=1 CONCAT=609	Homo sapiens
Q93088	C	canonical	  1.000	  0.000	562	  1.456	38								Q93088	2711	9				nP20K BHMT NX_Q93088-1 Betaine--homocysteine S-methyltransferase 1 isoform Iso 1 PE=1 CONCAT=592	Homo sapiens
Q9H2M3	C	canonical	  1.000	  0.000	155	  0.421	24								Q93088	2711	9				nP20K BHMT2 NX_Q9H2M3-1 S-methylmethionine--homocysteine S-methyltransferase BHMT2 isoform Iso 1 PE=1 CONCAT=711	Homo sapiens
Q93091	C	canonical	  1.000	  0.000	156	  1.112	6								Q93091	2712	2				nP20K RNASE6 NX_Q93091-1 Ribonuclease K6 isoform Iso 1 PE=1 CONCAT=237	Homo sapiens
Q93099	C	canonical	  1.000	  0.000	38	  0.098	16								Q93099	2713	11				nP20K HGD NX_Q93099-1 Homogentisate 1,2-dioxygenase isoform Iso 1 PE=1 CONCAT=1560	Homo sapiens
Q969H8	C	canonical	  1.000	  0.000	160	  1.303	8								Q969H8	2716	4				nP20K MYDGF NX_Q969H8-1 Myeloid-derived growth factor isoform Iso 1 PE=1 CONCAT=182	Homo sapiens
Q969P0	C	canonical	  0.999	  0.000	37	  0.073	6								Q969P0	2718	3				nP20K IGSF8 NX_Q969P0-1 Immunoglobulin superfamily member 8 isoform Iso 1 PE=1 CONCAT=3022	Homo sapiens
Q969T9	C	canonical	  1.000	  0.000	67	  0.382	9								Q969T9	2719	8				nP20K WBP2 NX_Q969T9-1 WW domain-binding protein 2 isoform Iso 1 PE=1 CONCAT=1709	Homo sapiens
Q969V3	C	canonical	  0.999	  0.000	6	  0.011	2								Q969V3	2720	3				nP20K NCLN NX_Q969V3-1 Nicalin isoform Iso 1 PE=1 CONCAT=1197	Homo sapiens
Q969Y0	C	canonical	  0.994	  0.000	4	  0.008	2								Q969Y0	2722	1				nP20K NXPE3 NX_Q969Y0-1 NXPE family member 3 isoform Iso 1 PE=1 CONCAT=1108	Homo sapiens
Q96A26	C	canonical	  1.000	  0.000	8	  0.051	5								Q96A26	2724	4				nP20K FAM162A NX_Q96A26-1 Protein FAM162A isoform Iso 1 PE=1 CONCAT=147	Homo sapiens
Q96A32	C	canonical	  0.999	  0.000	9	  0.047	5								Q96A32	2725	3				nP20K MYLPF NX_Q96A32-1 Myosin regulatory light chain 2, skeletal muscle isoform isoform Iso 1 PE=1 CONCAT=195	Homo sapiens
Q96A65	C	canonical	  0.987	  0.000	3	  0.003	2								Q96A65	2726	10				nP20K EXOC4 NX_Q96A65-1 Exocyst complex component 4 isoform Iso 1 PE=1 CONCAT=1527	Homo sapiens
Q96AB3	C	canonical	  0.999	  0.000	28	  0.177	6								Q96AB3	2728	5				nP20K ISOC2 NX_Q96AB3-1 Isochorismatase domain-containing protein 2 isoform Iso 1 PE=1 CONCAT=855	Homo sapiens
Q96AP7	C	canonical	  1.000	  0.000	2040	  5.816	23								Q96AP7	2730	6				nP20K ESAM NX_Q96AP7-1 Endothelial cell-selective adhesion molecule isoform Iso 1 PE=1 CONCAT=1923	Homo sapiens
Q96AY3	C	canonical	  0.978	  0.000	4	  0.006	2								Q96AY3	2732	4				nP20K FKBP10 NX_Q96AY3-1 Peptidyl-prolyl cis-trans isomerase FKBP10 isoform Iso 1 PE=1 CONCAT=1831	Homo sapiens
Q96B86	C	canonical	  1.000	  0.000	132	  0.358	11								Q96B86	2733	6				nP20K RGMA NX_Q96B86-1 Repulsive guidance molecule A isoform Iso 1 PE=1 CONCAT=1516	Homo sapiens
Q96BQ1	C	canonical	  0.998	  0.000	4	  0.016	3								Q96BQ1	2737	3				nP20K FAM3D NX_Q96BQ1-1 Protein FAM3D isoform Iso 1 PE=1 CONCAT=548	Homo sapiens
Q96BY9	C	canonical	  0.999	  0.000	6	  0.020	3								Q96BY9	2739	2				nP20K SARAF NX_Q96BY9-1 Store-operated calcium entry-associated regulatory factor isoform Iso 1 PE=1 CONCAT=590	Homo sapiens
Q96BZ4	C	canonical	  1.000	  0.000	158	  0.429	10								Q96BZ4	2740	6				nP20K PLD4 NX_Q96BZ4-1 Phospholipase D4 isoform Iso 1 PE=1 CONCAT=1986	Homo sapiens
Q96C11	C	canonical	  1.000	  0.000	28	  0.053	14								Q96C11	2742	27				nP20K FGGY NX_Q96C11-1 FGGY carbohydrate kinase domain-containing protein isoform Iso 1 PE=1 CONCAT=1698	Homo sapiens
Q96C23	C	canonical	  1.000	  0.000	74	  0.234	14								Q96C23	2743	6				nP20K GALM NX_Q96C23-1 Aldose 1-epimerase isoform Iso 1 PE=1 CONCAT=679	Homo sapiens
Q96C24	C	canonical	  1.000	  0.000	511	  0.767	39								Q96C24	2744	7				nP20K SYTL4 NX_Q96C24-1 Synaptotagmin-like protein 4 isoform Iso 1 PE=1 CONCAT=504	Homo sapiens
Q96C86	C	canonical	  1.000	  0.000	149	  0.447	11								Q96C86	2747	4				nP20K DCPS NX_Q96C86-1 m7GpppX diphosphatase isoform Iso 1 PE=1 CONCAT=1037	Homo sapiens
Q96C90	C	canonical	  0.999	  0.000	9	  0.103	5								Q96C90	2748	5				nP20K PPP1R14B NX_Q96C90-1 Protein phosphatase 1 regulatory subunit 14B isoform Iso 1 PE=1 CONCAT=173	Homo sapiens
Q96CN7	C	canonical	  1.000	  0.000	127	  0.517	14								Q96CN7	2750	3				nP20K ISOC1 NX_Q96CN7-1 Isochorismatase domain-containing protein 1 isoform Iso 1 PE=1 CONCAT=538	Homo sapiens
Q96CW1	C	canonical	  1.000	  0.000	63	  0.138	8								Q96CW1	2753	12				nP20K AP2M1 NX_Q96CW1-1 AP-2 complex subunit mu isoform Iso 1 PE=1 CONCAT=28	Homo sapiens
Q96CX2	C	canonical	  1.000	  0.000	893	  2.829	18								Q96CX2	2755	4				nP20K KCTD12 NX_Q96CX2-1 BTB/POZ domain-containing protein KCTD12 isoform Iso 1 PE=1 CONCAT=429	Homo sapiens
Q96DA0	C	canonical	  1.000	  0.000	109	  0.565	6								Q96DA0	2758	3				nP20K ZG16B NX_Q96DA0-1 Zymogen granule protein 16 homolog B isoform Iso 1 PE=1 CONCAT=444	Homo sapiens
Q96DB5	C	canonical	  0.976	  0.000	3	  0.008	2								Q96DB5	2759	17				nP20K RMDN1 NX_Q96DB5-1 Regulator of microtubule dynamics protein 1 isoform Iso 1 PE=1 CONCAT=390	Homo sapiens
Q96DC8	C	canonical	  1.000	  0.000	24	  0.072	14								Q96DC8	2760	5				nP20K ECHDC3 NX_Q96DC8-1 Enoyl-CoA hydratase domain-containing protein 3, mitochondrial isoform Iso 1 PE=1 CONCAT=838	Homo sapiens
Q96DG6	C	canonical	  1.000	  0.000	85	  0.303	11								Q96DG6	2761	1				nP20K CMBL NX_Q96DG6-1 Carboxymethylenebutenolidase homolog isoform Iso 1 PE=1 CONCAT=408	Homo sapiens
Q96DN2	C	canonical	  1.000	  0.000	141	  0.206	11								Q96DN2	2762	11				nP20K VWCE NX_Q96DN2-1 von Willebrand factor C and EGF domain-containing protein isoform Iso 1 PE=1 CONCAT=3329	Homo sapiens
Q96EE4	C	canonical	  0.999	  0.000	1007	  7.177	10								Q96EE4	2768	1				nP20K CCDC126 NX_Q96EE4-1 Coiled-coil domain-containing protein 126 isoform Iso 1 PE=1 CONCAT=190	Homo sapiens
Q96EG1	C	canonical	  1.000	  0.000	167	  0.353	10								Q96EG1	2769	10				nP20K ARSG NX_Q96EG1-1 Arylsulfatase G isoform Iso 1 PE=1 CONCAT=1310	Homo sapiens
Q96EK6	C	canonical	  1.000	  0.000	5	  0.032	5								Q96EK6	2770	3				nP20K GNPNAT1 NX_Q96EK6-1 Glucosamine 6-phosphate N-acetyltransferase isoform Iso 1 PE=1 CONCAT=109	Homo sapiens
Q96EM0	C	canonical	  0.999	  0.000	6	  0.019	4								Q96EM0	2771	5				nP20K L3HYPDH NX_Q96EM0-1 Trans-3-hydroxy-L-proline dehydratase isoform Iso 1 PE=1 CONCAT=1759	Homo sapiens
Q96EP5	C	canonical	  0.999	  0.000	93	  0.442	3								Q96EP5	2772	7				nP20K DAZAP1 NX_Q96EP5-1 DAZ-associated protein 1 isoform Iso 1 PE=1 CONCAT=120	Homo sapiens
Q96F46	C	canonical	  0.991	  0.000	7	  0.012	2								Q96F46	2775	2				nP20K IL17RA NX_Q96F46-1 Interleukin-17 receptor A isoform Iso 1 PE=1 CONCAT=4203	Homo sapiens
Q96F85	C	canonical	  1.000	  0.000	10	  0.071	2								Q96F85	2776	1				nP20K CNRIP1 NX_Q96F85-1 CB1 cannabinoid receptor-interacting protein 1 isoform Iso 1 PE=1 CONCAT=291	Homo sapiens
Q96FE5	C	canonical	  0.997	  0.000	4	  0.008	3								Q96FE5	2778	5				nP20K LINGO1 NX_Q96FE5-1 Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1 isoform Iso 1 PE=1 CONCAT=978	Homo sapiens
Q96FE7	C	canonical	  1.000	  0.000	363	  1.882	11								Q96FE7	2779	4				nP20K PIK3IP1 NX_Q96FE7-1 Phosphoinositide-3-kinase-interacting protein 1 isoform Iso 1 PE=1 CONCAT=440	Homo sapiens
Q96FL9	C	canonical	  0.977	  0.000	4	  0.010	2								Q96FL9	2780	4				nP20K GALNT14 NX_Q96FL9-1 Polypeptide N-acetylgalactosaminyltransferase 14 isoform Iso 1 PE=1 CONCAT=1236	Homo sapiens
Q96FQ6	C	canonical	  0.998	  0.000	16	  0.152	3								Q96FQ6	2781	1				nP20K S100A16 NX_Q96FQ6-1 Protein S100-A16 isoform Iso 1 PE=1 CONCAT=371	Homo sapiens
Q96FV2	C	canonical	  1.000	  0.000	43	  0.144	10								Q96FV2	2782	9				nP20K SCRN2 NX_Q96FV2-1 Secernin-2 isoform Iso 1 PE=1 CONCAT=1280	Homo sapiens
Q96FW1	C	canonical	  1.000	  0.000	78	  0.296	9								Q96FW1	2783	9				nP20K OTUB1 NX_Q96FW1-1 Ubiquitin thioesterase OTUB1 isoform Iso 1 PE=1 CONCAT=145	Homo sapiens
Q96FZ7	C	canonical	  0.999	  0.000	8	  0.046	3								Q96FZ7	2784	4				nP20K CHMP6 NX_Q96FZ7-1 Charged multivesicular body protein 6 isoform Iso 1 PE=1 CONCAT=542	Homo sapiens
Q07157	C	canonical	  1.000	  0.000	3	  0.002	3								Q96G03	2785	12				nP20K TJP1 NX_Q07157-1 Tight junction protein ZO-1 isoform Long PE=1 CONCAT=2860	Homo sapiens
Q96G03	C	canonical	  1.000	  0.000	227	  0.360	30								Q96G03	2785	12				nP20K PGM2 NX_Q96G03-1 Phosphoglucomutase-2 isoform Iso 1 PE=1 CONCAT=1199	Homo sapiens
Q96G23	C	canonical	  1.000	  0.000	7	  0.023	5								Q96G23	2786	8				nP20K CERS2 NX_Q96G23-1 Ceramide synthase 2 isoform Iso 1 PE=1 CONCAT=441	Homo sapiens
Q96GA7	C	canonical	  0.993	  0.000	2	  0.007	2								Q96GA7	2788	3				nP20K SDSL NX_Q96GA7-1 Serine dehydratase-like isoform Iso 1 PE=1 CONCAT=1213	Homo sapiens
Q96GD0	C	canonical	  0.998	  0.000	7	  0.022	3								Q96GD0	2789	1				nP20K PDXP NX_Q96GD0-1 Pyridoxal phosphate phosphatase isoform Iso 1 PE=1 CONCAT=690	Homo sapiens
Q96GG9	C	canonical	  1.000	  0.000	15	  0.066	4								Q96GG9	2790	9				nP20K DCUN1D1 NX_Q96GG9-1 DCN1-like protein 1 isoform Iso 1 PE=1 CONCAT=94	Homo sapiens
Q96GP6	C	canonical	  0.999	  0.000	64	  0.089	13								Q96GP6	2791	1				nP20K SCARF2 NX_Q96GP6-1 Scavenger receptor class F member 2 isoform Iso 1 PE=1 CONCAT=10	Homo sapiens
Q96GW7	C	canonical	  0.999	  0.000	26	  0.034	7								Q96GW7	2793	9				nP20K BCAN NX_Q96GW7-1 Brevican core protein isoform Iso 1 PE=1 CONCAT=3365	Homo sapiens
Q96GX9	C	canonical	  1.000	  0.000	22	  0.074	10								Q96GX9	2794	5				nP20K APIP NX_Q96GX9-1 Methylthioribulose-1-phosphate dehydratase isoform Iso 1 PE=1 CONCAT=301	Homo sapiens
Q96H15	C	canonical	  1.000	  0.000	818	  2.455	7								Q96H15	2795	1				nP20K TIMD4 NX_Q96H15-1 T-cell immunoglobulin and mucin domain-containing protein 4 isoform Iso 1 PE=1 CONCAT=1209	Homo sapiens
Q96HC4	C	canonical	  1.000	  0.000	246	  0.413	26								Q96HC4	2796	30				nP20K PDLIM5 NX_Q96HC4-1 PDZ and LIM domain protein 5 isoform Iso 1 PE=1 CONCAT=1362	Homo sapiens
Q96HD1	C	canonical	  1.000	  0.000	837	  2.075	22								Q96HD1	2797	5				nP20K CRELD1 NX_Q96HD1-1 Cysteine-rich with EGF-like domain protein 1 isoform Iso 1 PE=1 CONCAT=991	Homo sapiens
Q96HD1-2	C	canonical	  1.000	  0.000	886	  2.105	27								Q96HD1	2797	5				nPvarsplic CRELD1 NX_Q96HD1-2 Cysteine-rich with EGF-like domain protein 1 isoform Iso 2 PE=1	Homo sapiens
Q96HD9	C	canonical	  0.993	  0.000	3	  0.010	3								Q96HD9	2798	4				nP20K ACY3 NX_Q96HD9-1 N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) isoform Iso 1 PE=1 CONCAT=1222	Homo sapiens
Q96HE7	C	canonical	  0.998	  0.000	20	  0.046	3								Q96HE7	2799	3				nP20K ERO1A NX_Q96HE7-1 ERO1-like protein alpha isoform Iso 1 PE=1 CONCAT=387	Homo sapiens
Q96HR9	C	canonical	  0.999	  0.000	8	  0.041	2								Q96HR9	2802	4				nP20K REEP6 NX_Q96HR9-1 Receptor expression-enhancing protein 6 isoform Iso 1 PE=1 CONCAT=840	Homo sapiens
Q96HY6	C	canonical	  0.999	  0.000	2	  0.009	2								Q96HY6	2804	4				nP20K DDRGK1 NX_Q96HY6-1 DDRGK domain-containing protein 1 isoform Iso 1 PE=1 CONCAT=888	Homo sapiens
Q96I15	C	canonical	  1.000	  0.000	27	  0.062	7								Q96I15	2805	15				nP20K SCLY NX_Q96I15-1 Selenocysteine lyase isoform Iso 1 PE=1 CONCAT=1985	Homo sapiens
Q96I99	C	canonical	  1.000	  0.000	64	  0.126	20								Q96I99	2806	13				nP20K SUCLG2 NX_Q96I99-1 Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial isoform Iso 1 PE=1 CONCAT=965	Homo sapiens
Q96ID5	C	canonical	  0.999	  0.000	4	  0.010	4								Q96ID5	2808	3				nP20K IGSF21 NX_Q96ID5-1 Immunoglobulin superfamily member 21 isoform Iso 1 PE=1 CONCAT=1559	Homo sapiens
Q96IJ6	C	canonical	  0.998	  0.000	6	  0.017	3								Q96IJ6	2809	3				nP20K GMPPA NX_Q96IJ6-1 Mannose-1-phosphate guanyltransferase alpha isoform Iso 1 PE=1 CONCAT=1139	Homo sapiens
Q96IQ7	C	canonical	  0.992	  0.000	13	  0.062	2								Q96IQ7	2810	1				nP20K VSIG2 NX_Q96IQ7-1 V-set and immunoglobulin domain-containing protein 2 isoform Iso 1 PE=1 CONCAT=1078	Homo sapiens
Q96IU4	C	canonical	  1.000	  0.000	185	  0.959	8								Q96IU4	2811	5				nP20K ABHD14B NX_Q96IU4-1 Protein ABHD14B isoform Iso 1 PE=1 CONCAT=233	Homo sapiens
Q96J42	C	canonical	  1.000	  0.000	1505	  5.048	12								Q96J42	2814	8				nP20K TXNDC15 NX_Q96J42-1 Thioredoxin domain-containing protein 15 isoform Iso 1 PE=1 CONCAT=756	Homo sapiens
Q96JA1	C	canonical	  0.997	  0.000	11	  0.010	5								Q96JA1	2815	3				nP20K LRIG1 NX_Q96JA1-1 Leucine-rich repeats and immunoglobulin-like domains protein 1 isoform Iso 1 PE=1 CONCAT=3692	Homo sapiens
Q96JF0	C	canonical	  0.993	  0.000	2	  0.004	2								Q96JF0	2817	1				nP20K ST6GAL2 NX_Q96JF0-1 Beta-galactoside alpha-2,6-sialyltransferase 2 isoform Iso 1 PE=1 CONCAT=825	Homo sapiens
Q96JK4	C	canonical	  0.999	  0.000	18	  0.027	6								Q96JK4	2819	8				nP20K HHIPL1 NX_Q96JK4-1 HHIP-like protein 1 isoform Iso 1 PE=1 CONCAT=1484	Homo sapiens
Q96K76	C	canonical	  0.998	  0.000	2	  0.002	2								Q96K76	2821	2				nP20K USP47 NX_Q96K76-1 Ubiquitin carboxyl-terminal hydrolase 47 isoform Iso 1 PE=1 CONCAT=1253	Homo sapiens
Q96KP1	C	canonical	  0.999	  0.000	4	  0.004	4								Q96KP1	2823	4				nP20K EXOC2 NX_Q96KP1-1 Exocyst complex component 2 isoform Iso 1 PE=1 CONCAT=1491	Homo sapiens
Q96LA6	C	canonical	  1.000	  0.000	23	  0.066	7								Q96LA6	2826	7				nP20K FCRL1 NX_Q96LA6-1 Fc receptor-like protein 1 isoform Iso 1 PE=1 CONCAT=1307	Homo sapiens
Q96M27	C	canonical	  0.997	  0.000	13	  0.049	4								Q96M27	2827	3				nP20K PRRC1 NX_Q96M27-1 Protein PRRC1 isoform Iso 1 PE=1 CONCAT=379	Homo sapiens
Q96MG2	C	canonical	  0.998	  0.000	2	  0.008	2								Q96MG2	2828	4				nP20K JSRP1 NX_Q96MG2-1 Junctional sarcoplasmic reticulum protein 1 isoform Iso 1 PE=1 CONCAT=796	Homo sapiens
Q96MU8	C	canonical	  1.000	  0.000	59	  0.146	8								Q96MU8	2830	6				nP20K KREMEN1 NX_Q96MU8-1 Kremen protein 1 isoform Iso 1 PE=1 CONCAT=1009	Homo sapiens
Q96N76	C	canonical	  0.999	  0.000	81	  0.136	25								Q96N76	2832	1				nP20K UROC1 NX_Q96N76-1 Urocanate hydratase isoform Iso 1 PE=1 CONCAT=3394	Homo sapiens
Q96NU7	C	canonical	  1.000	  0.000	62	  0.161	19								Q96NU7	2834	3				nP20K AMDHD1 NX_Q96NU7-1 Probable imidazolonepropionase isoform Iso 1 PE=1 CONCAT=913	Homo sapiens
Q96NY8	C	canonical	  0.999	  0.000	6	  0.011	4								Q96NY8	2835	1				nP20K NECTIN4 NX_Q96NY8-1 Nectin-4 isoform Iso 1 PE=1 CONCAT=746	Homo sapiens
Q96NZ9	C	canonical	  1.000	  0.000	5040	 35.920	20								Q96NZ9	2836	5				nP20K PRAP1 NX_Q96NZ9-1 Proline-rich acidic protein 1 isoform Iso 1 PE=1 CONCAT=608	Homo sapiens
Q96P48	C	canonical	  1.000	  0.000	16	  0.013	14								Q96P48	2837	13				nP20K ARAP1 NX_Q96P48-6 Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 isoform Iso 6 PE=1 CONCAT=3583	Homo sapiens
Q96P70	C	canonical	  0.997	  0.000	12	  0.014	5								Q96P70	2838	1				nP20K IPO9 NX_Q96P70-1 Importin-9 isoform Iso 1 PE=1 CONCAT=1088	Homo sapiens
Q96PD5	C	canonical	  1.000	  0.000	480598	1053.90	486								Q96PD5	2839	36				nP20K PGLYRP2 NX_Q96PD5-1 N-acetylmuramoyl-L-alanine amidase isoform Iso 1 PE=1 CONCAT=1330	Homo sapiens
Q96PD5-2	C	canonical	  1.000	  0.000	469959	923.958	477								Q96PD5	2839	36				nPvarsplic PGLYRP2 NX_Q96PD5-2 N-acetylmuramoyl-L-alanine amidase isoform Iso 2 PE=1	Homo sapiens
Q9Y4D7	C	canonical	  1.000	  0.000	2920	  1.790	55								Q96PD5	2839	36				nP20K PLXND1 NX_Q9Y4D7-1 Plexin-D1 isoform Iso 1 PE=1 CONCAT=4145	Homo sapiens
Q96PE1	C	canonical	  1.000	  0.000	32	  0.034	3								Q96PE1	2840	2				nP20K ADGRA2 NX_Q96PE1-1 Adhesion G protein-coupled receptor A2 isoform Iso 1 PE=1 CONCAT=3074	Homo sapiens
Q96PE7	C	canonical	  0.999	  0.000	6	  0.031	4								Q96PE7	2841	5				nP20K MCEE NX_Q96PE7-1 Methylmalonyl-CoA epimerase, mitochondrial isoform Iso 1 PE=1 CONCAT=373	Homo sapiens
Q96PK6	C	canonical	  0.998	  0.000	5	  0.010	3								Q96PK6	2842	11				nP20K RBM14 NX_Q96PK6-1 RNA-binding protein 14 isoform Iso 1 PE=1 CONCAT=718	Homo sapiens
Q96PX8	C	canonical	  0.999	  0.000	52	  0.085	10								Q96PX8	2845	2				nP20K SLITRK1 NX_Q96PX8-1 SLIT and NTRK-like protein 1 isoform Iso 1 PE=1 CONCAT=1048	Homo sapiens
Q96Q06	C	canonical	  0.999	  0.000	10	  0.006	4								Q96Q06	2846	3				nP20K PLIN4 NX_Q96Q06-1 Perilipin-4 isoform Iso 1 PE=1 CONCAT=7799	Homo sapiens
Q96QA5	C	canonical	  0.998	  0.000	4	  0.009	3								Q96QA5	2847	5				nP20K GSDMA NX_Q96QA5-1 Gasdermin-A isoform Iso 1 PE=1 CONCAT=658	Homo sapiens
