biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q8IVY1	C	canonical	  0.975	  1.000	4	  0.850	1	1	1p34.2	43748332	43751288	-			Q8IVY1	5321	1				CA210_HUMAN Putative uncharacterized protein C1orf210 OS=Homo sapiens GN=C1orf210 PE=5 SV=1 CONCAT=3	Homo sapiens
Q7LDG7	C	canonical	  0.970	  1.000	1	  0.025	1	11	11q13.1	64494383	64512928	-			Q7LDG7	5322	13				GRP2_HUMAN RAS guanyl-releasing protein 2 OS=Homo sapiens GN=RASGRP2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q96K49	C	canonical	  0.965	  1.000	1	  0.031	1	2	2q13	112812800	112876895	+			Q96K49	5323	3				TM87B_HUMAN Transmembrane protein 87B OS=Homo sapiens GN=TMEM87B PE=1 SV=1 CONCAT=5	Homo sapiens
A5YM69	C	canonical	  0.975	  1.000	1	  0.039	1	7	7q35	143883176	143892748	-			A5YM69	5324	1				ARG35_HUMAN Rho guanine nucleotide exchange factor 35 OS=Homo sapiens GN=ARHGEF35 PE=1 SV=1 CONCAT=1	Homo sapiens
A6NKN8	C	canonical	  0.975	  1.000	1	  0.213	1	1	1q23.3	161228517	161255240	+			A6NKN8	5325	1				PC4L1_HUMAN Purkinje cell protein 4-like protein 1 OS=Homo sapiens GN=PCP4L1 PE=2 SV=3 CONCAT=1	Homo sapiens
Q12841	C	canonical	  0.975	  1.000	1	  0.039	1	3	3q13.33	120111140	120170100	-			Q12841	5326	3				FSTL1_HUMAN Follistatin-related protein 1 OS=Homo sapiens GN=FSTL1 PE=1 SV=1 CONCAT=6	Homo sapiens
Q13480	C	canonical	  0.975	  1.000	1	  0.027	1	4	4q31.21	144258040	144390603	+			Q13480	5327	3				GAB1_HUMAN GRB2-associated-binding protein 1 OS=Homo sapiens GN=GAB1 PE=1 SV=2 CONCAT=6	Homo sapiens
Q9UL63	C	canonical	  0.975	  1.000	1	  0.019	1	7	7q32.3	131012619	131181395	+			Q9UL63	5328	4				MKLN1_HUMAN Muskelin OS=Homo sapiens GN=MKLN1 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9NQR1	C	canonical	  0.975	  1.000	1	  0.040	1	12	12q24.31	123868320	123893898	+			Q9NQR1	5329	3				SETD8_HUMAN N-lysine methyltransferase SETD8 OS=Homo sapiens GN=SETD8 PE=1 SV=3 CONCAT=1	Homo sapiens
Q9BXS6	C	canonical	  0.975	  1.000	1	  0.033	1	15	15q15.1	0	0	 			Q9BXS6	5330	10				NUSAP_HUMAN Nucleolar and spindle-associated protein 1 OS=Homo sapiens GN=NUSAP1 PE=1 SV=1 CONCAT=5	Homo sapiens
Q8N6M0	C	canonical	  0.975	  1.000	4	  0.227	1	8	8q21.3	92082424	92099323	+			Q8N6M0	5331	3				OTU6B_HUMAN OTU domain-containing protein 6B OS=Homo sapiens GN=OTUD6B PE=1 SV=1 CONCAT=2	Homo sapiens
O75427	C	canonical	  0.975	  1.000	1	  0.025	1	7	7q22.1	100172283	100183776	-			O75427	5332	2				LRCH4_HUMAN Leucine-rich repeat and calponin homology domain-containing protein 4 OS=Homo sapiens GN=LRCH4 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9UM13	C	canonical	  0.975	  1.000	1	  0.085	1	4	4q31.21	145916310	146019365	-			Q9UM13	5333	1				APC10_HUMAN Anaphase-promoting complex subunit 10 OS=Homo sapiens GN=ANAPC10 PE=1 SV=1 CONCAT=3	Homo sapiens
Q8IV63	C	canonical	  0.975	  1.000	1	  0.033	1	19	19q13.33	50479724	50528643	-			Q8IV63	5334	8				VRK3_HUMAN Inactive serine/threonine-protein kinase VRK3 OS=Homo sapiens GN=VRK3 PE=1 SV=2 CONCAT=11	Homo sapiens
Q9Y4K3	C	canonical	  0.975	  1.000	1	  0.033	1	11	11p12	36510723	36531806	-			Q9Y4K3	5335	1				TRAF6_HUMAN TNF receptor-associated factor 6 OS=Homo sapiens GN=TRAF6 PE=1 SV=1 CONCAT=1	Homo sapiens
Q12912	C	canonical	  0.975	  1.000	1	  0.025	1	12	12p12.1	25205446	25261169	+			Q12912	5336	3				LRMP_HUMAN Lymphoid-restricted membrane protein OS=Homo sapiens GN=LRMP PE=1 SV=3 CONCAT=5	Homo sapiens
Q9Y5Y0	C	canonical	  0.975	  1.000	1	  0.043	1	1	1q32.3	213031597	213072705	+			Q9Y5Y0	5337	1				FLVC1_HUMAN Feline leukemia virus subgroup C receptor-related protein 1 OS=Homo sapiens GN=FLVCR1 PE=1 SV=1 CONCAT=7	Homo sapiens
Q9P2C4	C	canonical	  0.975	  1.000	1	  0.028	1	6	6q25.3	158957468	159056460	+			Q9P2C4	5338	2				TM181_HUMAN Transmembrane protein 181 OS=Homo sapiens GN=TMEM181 PE=1 SV=2 CONCAT=1	Homo sapiens
P98170	C	canonical	  0.975	  1.000	1	  0.027	1	X	Xq25	122994122	123047815	+			P98170	5339	2				XIAP_HUMAN E3 ubiquitin-protein ligase XIAP OS=Homo sapiens GN=XIAP PE=1 SV=2 CONCAT=5	Homo sapiens
Q70CQ3	C	canonical	  0.975	  1.000	2	  0.068	1	12	12q24.11	109490391	109525831	+			Q70CQ3	5340	2				UBP30_HUMAN Ubiquitin carboxyl-terminal hydrolase 30 OS=Homo sapiens GN=USP30 PE=1 SV=1 CONCAT=2	Homo sapiens
P16050	C	canonical	  0.975	  1.000	1	  0.022	1	17	17p13.2	4534221	4544960	-			P16050	5341	4				LOX15_HUMAN Arachidonate 15-lipoxygenase OS=Homo sapiens GN=ALOX15 PE=1 SV=3 CONCAT=9	Homo sapiens
P43250	C	canonical	  0.975	  1.000	1	  0.029	1	5	5q35.3	176853679	176869831	+			P43250	5342	5				GRK6_HUMAN G protein-coupled receptor kinase 6 OS=Homo sapiens GN=GRK6 PE=1 SV=2 CONCAT=5	Homo sapiens
O14757	C	canonical	  0.975	  1.000	2	  0.068	1	11	11q24.2	125495869	125546150	+			O14757	5343	6				CHK1_HUMAN Serine/threonine-protein kinase Chk1 OS=Homo sapiens GN=CHEK1 PE=1 SV=2 CONCAT=5	Homo sapiens
P57086	C	canonical	  0.975	  1.000	1	  0.094	1	20	20q11.23	34541539	34542548	-			P57086	5344	2				SCND1_HUMAN SCAN domain-containing protein 1 OS=Homo sapiens GN=SCAND1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q96AM1	C	canonical	  0.975	  1.000	2	  0.142	1	11	11q13.3	68771866	68780877	-			Q96AM1	5345	3				MRGRF_HUMAN Mas-related G-protein coupled receptor member F OS=Homo sapiens GN=MRGPRF PE=2 SV=1 CONCAT=3	Homo sapiens
Q6P9B9	C	canonical	  0.975	  1.000	1	  0.021	1	11	11q12.3	62414320	62420774	-			Q6P9B9	5346	1				INT5_HUMAN Integrator complex subunit 5 OS=Homo sapiens GN=INTS5 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9NX38	C	canonical	  0.975	  1.000	1	  0.077	1	9	9q31.3	111696461	111703235	+			Q9NX38	5347	2				F206A_HUMAN Protein Simiate OS=Homo sapiens GN=FAM206A PE=2 SV=1 CONCAT=1	Homo sapiens
Q9HBM1	C	canonical	  0.975	  1.000	1	  0.077	1	2	2q31.1	169727404	169746955	-			Q9HBM1	5348	2				SPC25_HUMAN Kinetochore protein Spc25 OS=Homo sapiens GN=SPC25 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NRR3	C	canonical	  0.975	  1.000	1	  0.283	1	5	5q23.3	130599768	130730383	+			Q9NRR3	5349	2				C42S2_HUMAN CDC42 small effector protein 2 OS=Homo sapiens GN=CDC42SE2 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y5J6	C	canonical	  0.975	  1.000	2	  0.213	1	11	11p15.4	6502677	6505909	+			Q9Y5J6	5350	1				T10B_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 B OS=Homo sapiens GN=TIMM10B PE=1 SV=1 CONCAT=3	Homo sapiens
Q15653	C	canonical	  0.975	  1.000	1	  0.050	1	19	19q13.2	39390639	39399526	+			Q15653	5351	5				IKBB_HUMAN NF-kappa-B inhibitor beta OS=Homo sapiens GN=NFKBIB PE=1 SV=2 CONCAT=2	Homo sapiens
Q96KQ7	C	canonical	  0.975	  1.000	1	  0.014	1	6	6p21.31	0	0	 			Q96KQ7	5353	13				EHMT2_HUMAN Histone-lysine N-methyltransferase EHMT2 OS=Homo sapiens GN=EHMT2 PE=1 SV=3 CONCAT=5	Homo sapiens
P18577	C	canonical	  0.975	  1.000	1	  0.053	1	1	1p34-p36.2	0	0	 			P18577	5354	16				RHCE_HUMAN Blood group Rh(CE) polypeptide OS=Homo sapiens GN=RHCE PE=1 SV=2 CONCAT=27	Homo sapiens
Q9NYH9	C	canonical	  0.975	  1.000	3	  0.069	1	17	17q11.2	30187923	30228784	-			Q9NYH9	5355	1				UTP6_HUMAN U3 small nucleolar RNA-associated protein 6 homolog OS=Homo sapiens GN=UTP6 PE=1 SV=2 CONCAT=5	Homo sapiens
Q96Q42	C	canonical	  0.975	  1.000	1	  0.010	1	2	2q33.1	202565277	202645912	-			Q96Q42	5356	3				ALS2_HUMAN Alsin OS=Homo sapiens GN=ALS2 PE=1 SV=2 CONCAT=7	Homo sapiens
Q9HC52	C	canonical	  0.975	  1.000	2	  0.085	1	17	17q25.3	77765931	77770915	-			Q9HC52	5357	1				CBX8_HUMAN Chromobox protein homolog 8 OS=Homo sapiens GN=CBX8 PE=1 SV=3 CONCAT=2	Homo sapiens
O75570	C	canonical	  0.975	  1.000	2	  0.068	1	13	13q14.11	41791111	41837620	-			O75570	5358	1				RF1M_HUMAN Peptide chain release factor 1, mitochondrial OS=Homo sapiens GN=MTRF1 PE=1 SV=2 CONCAT=5	Homo sapiens
Q7Z6L1	C	canonical	  0.975	  1.000	3	  0.050	1	7	7q21.3	97846057	97881468	-			Q7Z6L1	5359	5				TCPR1_HUMAN Tectonin beta-propeller repeat-containing protein 1 OS=Homo sapiens GN=TECPR1 PE=1 SV=1 CONCAT=3	Homo sapiens
sp|ADH1_YEAST|	C	canonical	  0.975	  1.000	1	  0.045	1								sp|ADH1_YEAST|	5360	1				sp|ADH1_YEAST|	Homo sapiens
Q96CE8	C	canonical	  0.975	  1.000	3	  0.319	1	3	3q25.1	149036285	149051548	-			Q96CE8	5361	2				T4S18_HUMAN Transmembrane 4 L6 family member 18 OS=Homo sapiens GN=TM4SF18 PE=2 SV=1 CONCAT=1	Homo sapiens
Q9NXR8	C	canonical	  0.975	  1.000	1	  0.045	1	7	7q31.31	0	0	 			Q9NXR8	5362	2				ING3_HUMAN Inhibitor of growth protein 3 OS=Homo sapiens GN=ING3 PE=1 SV=2 CONCAT=3	Homo sapiens
Q5T3F8	C	canonical	  0.975	  1.000	1	  0.024	1	6	6p21.1	44094651	44123256	+			Q5T3F8	5363	5				TM63B_HUMAN Transmembrane protein 63B OS=Homo sapiens GN=TMEM63B PE=1 SV=1 CONCAT=2	Homo sapiens
Q7L9B9	C	canonical	  0.975	  1.000	1	  0.025	1	7	7p14.2	36192758	36341152	+			Q7L9B9	5364	1				EEPD1_HUMAN Endonuclease/exonuclease/phosphatase family domain-containing protein 1 OS=Homo sapiens GN=EEPD1 PE=1 SV=2 CONCAT=5	Homo sapiens
O60563	C	canonical	  0.975	  1.000	2	  0.055	1	12	12q13.11	49082247	49110681	-			O60563	5365	1				CCNT1_HUMAN Cyclin-T1 OS=Homo sapiens GN=CCNT1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9Y605	C	canonical	  0.975	  1.000	3	  0.510	1	4	4p16.1	6641818	6644456	+			Q9Y605	5366	1				MOFA1_HUMAN MORF4 family-associated protein 1 OS=Homo sapiens GN=MRFAP1 PE=1 SV=1 CONCAT=1	Homo sapiens
P42694	C	canonical	  0.975	  1.000	1	  0.009	1	17	17q24.2	65066554	65241299	-			P42694	5367	7				HELZ_HUMAN Probable helicase with zinc finger domain OS=Homo sapiens GN=HELZ PE=1 SV=2 CONCAT=4	Homo sapiens
Q8NB15	C	canonical	  0.975	  1.000	1	  0.061	1	10	10q26.3	135122445	135126666	+			Q8NB15	5368	2				ZN511_HUMAN Zinc finger protein 511 OS=Homo sapiens GN=ZNF511 PE=2 SV=1 CONCAT=1	Homo sapiens
Q5T280	C	canonical	  0.975	  1.000	3	  0.128	1	9	9q34.11	131581930	131592100	-			Q5T280	5369	2				CI114_HUMAN Uncharacterized protein C9orf114 OS=Homo sapiens GN=C9orf114 PE=1 SV=3 CONCAT=4	Homo sapiens
Q08AG7	C	canonical	  0.975	  1.000	2	  0.340	1	13	13q21.33	73282495	73301825	-			Q08AG7	5370	1				MZT1_HUMAN Mitotic-spindle organizing protein 1 OS=Homo sapiens GN=MZT1 PE=1 SV=2 CONCAT=4	Homo sapiens
Q9BTL4	C	canonical	  0.975	  1.000	4	  0.378	1	19	19p13.2	13261247	13265722	+			Q9BTL4	5372	2				IER2_HUMAN Immediate early response gene 2 protein OS=Homo sapiens GN=IER2 PE=1 SV=1 CONCAT=2	Homo sapiens
P78381	C	canonical	  0.975	  1.000	2	  0.106	1	X	Xp11.23	48760459	48768917	-			P78381	5373	5				S35A2_HUMAN UDP-galactose translocator OS=Homo sapiens GN=SLC35A2 PE=1 SV=1 CONCAT=3	Homo sapiens
Q3B726	C	canonical	  0.975	  1.000	1	  0.057	1	7	7p21.1	19735085	19748710	-			Q3B726	5374	1				RPA43_HUMAN DNA-directed RNA polymerase I subunit RPA43 OS=Homo sapiens GN=TWISTNB PE=1 SV=1 CONCAT=1	Homo sapiens
Q15398	C	canonical	  0.975	  1.000	2	  0.036	1	14	14q22.3	55614854	55658396	-			Q15398	5375	4				DLGP5_HUMAN Disks large-associated protein 5 OS=Homo sapiens GN=DLGAP5 PE=1 SV=2 CONCAT=5	Homo sapiens
O15037	C	canonical	  0.975	  1.000	1	  0.021	1	14	14q12	24898492	24910540	+			O15037	5376	2				KHNYN_HUMAN Protein KHNYN OS=Homo sapiens GN=KHNYN PE=2 SV=3 CONCAT=3	Homo sapiens
P23327	C	canonical	  0.975	  1.000	1	  0.025	1	19	19q13.33	49654455	49658681	-			P23327	5377	4				SRCH_HUMAN Sarcoplasmic reticulum histidine-rich calcium-binding protein OS=Homo sapiens GN=HRC PE=2 SV=1 CONCAT=10	Homo sapiens
Q96HR8	C	canonical	  0.975	  1.000	1	  0.065	1	4	4q32.2	164049821	164088073	-			Q96HR8	5378	2				NAF1_HUMAN H/ACA ribonucleoprotein complex non-core subunit NAF1 OS=Homo sapiens GN=NAF1 PE=1 SV=2 CONCAT=4	Homo sapiens
Q06609	C	canonical	  0.969	  1.000	1	  0.053	1	15	15q15.1	40987358	41024354	+			Q06609	5379	5				RAD51_HUMAN DNA repair protein RAD51 homolog 1 OS=Homo sapiens GN=RAD51 PE=1 SV=1 CONCAT=3	Homo sapiens
O75925	C	canonical	  0.974	  1.000	1	  0.027	1	15	15q23	68346517	68480402	+			O75925	5380	7				PIAS1_HUMAN E3 SUMO-protein ligase PIAS1 OS=Homo sapiens GN=PIAS1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9H944	C	canonical	  0.974	  1.000	2	  0.155	1	6	6p21.1	41873092	41888837	-			Q9H944	5381	3				MED20_HUMAN Mediator of RNA polymerase II transcription subunit 20 OS=Homo sapiens GN=MED20 PE=1 SV=1 CONCAT=1	Homo sapiens
Q53QV2	C	canonical	  0.974	  1.000	1	  0.170	1	2	2p23.1	30454397	30482894	+			Q53QV2	5382	3				LBH_HUMAN Protein LBH OS=Homo sapiens GN=LBH PE=1 SV=1 CONCAT=1	Homo sapiens
Q969R8	C	canonical	  0.974	  1.000	1	  0.035	1	12	12p13.33	2921788	2934237	+			Q969R8	5383	4				ITFG2_HUMAN Integrin-alpha FG-GAP repeat-containing protein 2 OS=Homo sapiens GN=ITFG2 PE=1 SV=1 CONCAT=1	Homo sapiens
O00559	C	canonical	  0.974	  1.000	2	  0.213	1	8	8q23.2	110552406	110578225	+			O00559	5384	5				RCAS1_HUMAN Receptor-binding cancer antigen expressed on SiSo cells OS=Homo sapiens GN=EBAG9 PE=1 SV=1 CONCAT=1	Homo sapiens
Q00613	C	canonical	  0.974	  1.000	1	  0.040	1	8	8q24.3	145515280	145538385	+			Q00613	5385	5				HSF1_HUMAN Heat shock factor protein 1 OS=Homo sapiens GN=HSF1 PE=1 SV=1 CONCAT=1	Homo sapiens
P18054	C	canonical	  0.974	  1.000	1	  0.021	1	17	17p13.1	6899384	6914055	+			P18054	5386	1				LOX12_HUMAN Arachidonate 12-lipoxygenase, 12S-type OS=Homo sapiens GN=ALOX12 PE=1 SV=4 CONCAT=6	Homo sapiens
Q96DF8	C	canonical	  0.974	  1.000	1	  0.034	1	22	22q11.21	19117792	19132197	-			Q96DF8	5387	2				DGC14_HUMAN Protein DGCR14 OS=Homo sapiens GN=DGCR14 PE=1 SV=1 CONCAT=5	Homo sapiens
P63146	C	canonical	  0.974	  1.000	2	  0.340	1	5	5q31.1	133706870	133727683	+			P63146	5388	3				UBE2B_HUMAN Ubiquitin-conjugating enzyme E2 B OS=Homo sapiens GN=UBE2B PE=1 SV=1 CONCAT=1	Homo sapiens
Q96F63	C	canonical	  0.974	  1.000	1	  0.053	1	19	19q13.2	41816094	41830788	+			Q96F63	5389	1				CCD97_HUMAN Coiled-coil domain-containing protein 97 OS=Homo sapiens GN=CCDC97 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8N6T7	C	canonical	  0.974	  1.000	1	  0.047	1	19	19p13.3	0	0	 			Q8N6T7	5390	5				SIR6_HUMAN NAD-dependent protein deacetylase sirtuin-6 OS=Homo sapiens GN=SIRT6 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9BUF7	C	canonical	  0.974	  1.000	1	  0.213	1	19	19p13.3	6464542	6466780	+			Q9BUF7	5391	1				CRUM3_HUMAN Protein crumbs homolog 3 OS=Homo sapiens GN=CRB3 PE=1 SV=3 CONCAT=6	Homo sapiens
Q99638	C	canonical	  0.974	  1.000	2	  0.089	1	11	11q13.2	67159423	67165880	+			Q99638	5392	3				RAD9A_HUMAN Cell cycle checkpoint control protein RAD9A OS=Homo sapiens GN=RAD9A PE=1 SV=1 CONCAT=7	Homo sapiens
Q4G0I0	C	canonical	  0.974	  1.000	1	  0.085	1	16	16p13.3	1469944	1479345	-			Q4G0I0	5393	2				CSMT1_HUMAN Protein CCSMST1 OS=Homo sapiens GN=CCSMST1 PE=2 SV=1 CONCAT=6	Homo sapiens
Q15022	C	canonical	  0.974	  1.000	1	  0.024	1	17	17q11.2	30264037	30328064	+			Q15022	5394	2				SUZ12_HUMAN Polycomb protein SUZ12 OS=Homo sapiens GN=SUZ12 PE=1 SV=3 CONCAT=2	Homo sapiens
P80365	C	canonical	  0.974	  1.000	1	  0.043	1	16	16q22	0	0	 			P80365	5395	1				DHI2_HUMAN Corticosteroid 11-beta-dehydrogenase isozyme 2 OS=Homo sapiens GN=HSD11B2 PE=1 SV=2 CONCAT=20	Homo sapiens
Q7RTP0	C	canonical	  0.974	  1.000	2	  0.155	1	15	15q11.2	23043277	23086436	-			Q7RTP0	5396	1				NIPA1_HUMAN Magnesium transporter NIPA1 OS=Homo sapiens GN=NIPA1 PE=1 SV=1 CONCAT=4	Homo sapiens
Q9Y2B9	C	canonical	  0.974	  1.000	2	  0.425	1	20	20q13.12	43242949	43247678	+			Q9Y2B9	5397	2				IPKG_HUMAN cAMP-dependent protein kinase inhibitor gamma OS=Homo sapiens GN=PKIG PE=2 SV=1 CONCAT=1	Homo sapiens
Q8TF71	C	canonical	  0.974	  1.000	1	  0.053	1	6	6q21	111408781	111544223	+			Q8TF71	5398	2				MOT10_HUMAN Monocarboxylate transporter 10 OS=Homo sapiens GN=SLC16A10 PE=1 SV=1 CONCAT=2	Homo sapiens
Q8IXQ3	C	canonical	  0.974	  1.000	1	  0.085	1	9	9q21.13	77561497	77567802	-			Q8IXQ3	5399	2				CI040_HUMAN Uncharacterized protein C9orf40 OS=Homo sapiens GN=C9orf40 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9H8G2	C	canonical	  0.974	  1.000	2	  0.121	1	9	9p21.2	26840683	26892802	-			Q9H8G2	5400	2				CAAP1_HUMAN Caspase activity and apoptosis inhibitor 1 OS=Homo sapiens GN=CAAP1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q96HQ2	C	canonical	  0.974	  1.000	1	  0.142	1	5	5q31.1	133746240	133747572	-			Q96HQ2	5401	2				C2AIL_HUMAN CDKN2AIP N-terminal-like protein OS=Homo sapiens GN=CDKN2AIPNL PE=1 SV=1 CONCAT=1	Homo sapiens
Q8N488	C	canonical	  0.974	  1.000	1	  0.085	1	3	3p13	72420976	72496069	-			Q8N488	5402	2				RYBP_HUMAN RING1 and YY1-binding protein OS=Homo sapiens GN=RYBP PE=1 SV=2 CONCAT=1	Homo sapiens
Q96FX2	C	canonical	  0.974	  1.000	2	  0.567	1	3	3p25.1	16299486	16306476	-			Q96FX2	5403	1				DPH3_HUMAN DPH3 homolog OS=Homo sapiens GN=DPH3 PE=1 SV=1 CONCAT=1	Homo sapiens
P0DJ93	C	canonical	  0.974	  1.000	1	  0.283	1	6	6p24.2	11094464	11136044	+			P0DJ93	5404	1				SIM13_HUMAN Small integral membrane protein 13 OS=Homo sapiens GN=SMIM13 PE=3 SV=1 CONCAT=1	Homo sapiens
Q8WXC6	C	canonical	  0.974	  1.000	2	  0.850	1	2	2q37.3	241065980	241075764	-			Q8WXC6	5405	2				MYOV2_HUMAN Myeloma-overexpressed gene 2 protein OS=Homo sapiens GN=MYEOV2 PE=2 SV=3 CONCAT=1	Homo sapiens
sp|KRA33_SHEEP|	C	canonical	  0.974	  1.000	1	  0.425	1								sp|KRA33_SHEEP|	5406	2				sp|KRA33_SHEEP|	Homo sapiens
Q96MX0	C	canonical	  0.974	  1.000	1	  0.094	1	16	16q21	66638003	66647020	+			Q96MX0	5407	4				CKLF3_HUMAN CKLF-like MARVEL transmembrane domain-containing protein 3 OS=Homo sapiens GN=CMTM3 PE=2 SV=1 CONCAT=1	Homo sapiens
P17029	C	canonical	  0.974	  1.000	1	  0.031	1	7	7q22.1	99613204	99639312	+			P17029	5408	3				ZKSC1_HUMAN Zinc finger protein with KRAB and SCAN domains 1 OS=Homo sapiens GN=ZKSCAN1 PE=1 SV=3 CONCAT=3	Homo sapiens
Q8WV99	C	canonical	  0.974	  1.000	1	  0.071	1	2	2q35	220071515	220074373	+			Q8WV99	5409	7				ZFN2B_HUMAN AN1-type zinc finger protein 2B OS=Homo sapiens GN=ZFAND2B PE=1 SV=1 CONCAT=1	Homo sapiens
Q99081	C	canonical	  0.974	  1.000	1	  0.028	1	15	15q21.3	57210823	57582051	+			Q99081	5410	6				HTF4_HUMAN Transcription factor 12 OS=Homo sapiens GN=TCF12 PE=1 SV=1 CONCAT=4	Homo sapiens
P40424	C	canonical	  0.974	  1.000	1	  0.047	1	1	1q23.3	164529060	164816192	+			P40424	5411	16				PBX1_HUMAN Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1 CONCAT=3	Homo sapiens
P54278	C	canonical	  0.974	  1.000	1	  0.018	1	7	7p22.1	6012870	6048756	-			P54278	5412	3				PMS2_HUMAN Mismatch repair endonuclease PMS2 OS=Homo sapiens GN=PMS2 PE=1 SV=2 CONCAT=14	Homo sapiens
P30531	C	canonical	  0.974	  1.000	2	  0.071	1	3	3p25.3	11034410	11080933	+			P30531	5413	3				SC6A1_HUMAN Sodium- and chloride-dependent GABA transporter 1 OS=Homo sapiens GN=SLC6A1 PE=1 SV=2 CONCAT=2	Homo sapiens
P05108	C	canonical	  0.974	  1.000	1	  0.029	1	15	15q24.1	74630100	74660081	-			P05108	5414	7				CP11A_HUMAN Cholesterol side-chain cleavage enzyme, mitochondrial OS=Homo sapiens GN=CYP11A1 PE=1 SV=2 CONCAT=11	Homo sapiens
Q8NHY2	C	canonical	  0.974	  1.000	1	  0.026	1	1	1q25.1	175914289	176176114	-			Q8NHY2	5415	5				RFWD2_HUMAN E3 ubiquitin-protein ligase RFWD2 OS=Homo sapiens GN=RFWD2 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9UJK0	C	canonical	  0.974	  1.000	1	  0.057	1	16	16p13.3	1399241	1401912	-			Q9UJK0	5416	1				TSR3_HUMAN Ribosome biogenesis protein TSR3 homolog OS=Homo sapiens GN=TSR3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q76EJ3	C	canonical	  0.974	  1.000	1	  0.071	1	9	9q22.32	99082988	99145979	-			Q76EJ3	5417	3				S35D2_HUMAN UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter OS=Homo sapiens GN=SLC35D2 PE=1 SV=1 CONCAT=2	Homo sapiens
P32856	C	canonical	  0.974	  1.000	1	  0.057	1	12	12q24.33	131274145	131323811	-			P32856	5418	3				STX2_HUMAN Syntaxin-2 OS=Homo sapiens GN=STX2 PE=1 SV=3 CONCAT=3	Homo sapiens
Q6P1Q9	C	canonical	  0.974	  1.000	1	  0.039	1	7	7q32.1	128116783	128142978	+			Q6P1Q9	5419	2				MET2B_HUMAN Methyltransferase-like protein 2B OS=Homo sapiens GN=METTL2B PE=1 SV=3 CONCAT=7	Homo sapiens
Q8TBB5	C	canonical	  0.974	  1.000	1	  0.034	1	16	16q24.2	87741419	87799555	-			Q8TBB5	5420	3				KLDC4_HUMAN Kelch domain-containing protein 4 OS=Homo sapiens GN=KLHDC4 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9HCN4	C	canonical	  0.974	  1.000	1	  0.053	1	2	2p23.3	27851863	27874375	+			Q9HCN4	5421	5				GPN1_HUMAN GPN-loop GTPase 1 OS=Homo sapiens GN=GPN1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q14181	C	canonical	  0.974	  1.000	1	  0.033	1	11	11q13.1	65029233	65066156	+			Q14181	5422	1				DPOA2_HUMAN DNA polymerase alpha subunit B OS=Homo sapiens GN=POLA2 PE=1 SV=2 CONCAT=3	Homo sapiens
Q6PJ69	C	canonical	  0.974	  1.000	2	  0.074	1	17	17q25.1	73885041	73893084	-			Q6PJ69	5423	2				TRI65_HUMAN Tripartite motif-containing protein 65 OS=Homo sapiens GN=TRIM65 PE=1 SV=3 CONCAT=6	Homo sapiens
Q9GZP8	C	canonical	  0.974	  1.000	1	  0.170	1	19	19q13.2	38794801	38795649	+			Q9GZP8	5424	2				IMUP_HUMAN Immortalization up-regulated protein OS=Homo sapiens GN=IMUP PE=1 SV=1 CONCAT=1	Homo sapiens
Q9H6E5	C	canonical	  0.974	  1.000	1	  0.020	1	11	11q12.3	62342520	62359649	-			Q9H6E5	5425	2				STPAP_HUMAN Speckle targeted PIP5K1A-regulated poly(A) polymerase OS=Homo sapiens GN=TUT1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q96IZ6	C	canonical	  0.974	  1.000	1	  0.040	1	17	17q23.2	60501228	60527454	+			Q96IZ6	5426	2				MET2A_HUMAN Methyltransferase-like protein 2A OS=Homo sapiens GN=METTL2A PE=1 SV=5 CONCAT=2	Homo sapiens
P33552	C	canonical	  0.974	  1.000	1	  0.213	1	9	9q22.2	91926113	91931618	+			P33552	5427	1				CKS2_HUMAN Cyclin-dependent kinases regulatory subunit 2 OS=Homo sapiens GN=CKS2 PE=1 SV=1 CONCAT=2	Homo sapiens
