biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
P06727	C	canonical	  1.000	  1.000	231	 14.512	42	11	11q23.3	116691419	116694022	-			P06727	3211	3				APOA4_HUMAN Apolipoprotein A-IV OS=Homo sapiens GN=APOA4 PE=1 SV=3 CONCAT=24	Homo sapiens
P06756	C	canonical	  1.000	  1.000	772	 19.556	58	2	2q31-q32	0	0	 			P06756	3212	6				ITAV_HUMAN Integrin alpha-V OS=Homo sapiens GN=ITGAV PE=1 SV=2 CONCAT=13	Homo sapiens
P07099	C	canonical	  1.000	  1.000	265	 17.342	55	1	1q42.1	0	0	 			P07099	3213	8				HYEP_HUMAN Epoxide hydrolase 1 OS=Homo sapiens GN=EPHX1 PE=1 SV=1 CONCAT=16	Homo sapiens
P07148	C	canonical	  1.000	  1.000	303	 67.983	25	2	2p11.2	88422510	88427635	-			P07148	3214	6				FABPL_HUMAN Fatty acid-binding protein, liver OS=Homo sapiens GN=FABP1 PE=1 SV=1 CONCAT=3	Homo sapiens
P07203	C	canonical	  1.000	  1.000	190	 24.867	23	3	3p21.31	49394611	49395716	-			P07203	3215	8				GPX1_HUMAN Glutathione peroxidase 1 OS=Homo sapiens GN=GPX1 PE=1 SV=4 CONCAT=9	Homo sapiens
P07355	C	canonical	  1.000	  1.000	3275	233.801	69	15	15q22.2	60639531	60690184	-			P07355	3216	47				ANXA2_HUMAN Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=2 CONCAT=3	Homo sapiens
P22033	C	canonical	  1.000	  1.000	140	  5.638	46	6	6p12.3	49398073	49430904	-			P07355	3216	47				MUTA_HUMAN Methylmalonyl-CoA mutase, mitochondrial OS=Homo sapiens GN=MUT PE=1 SV=4 CONCAT=97	Homo sapiens
Q14678	C	canonical	  1.000	  1.000	7	  0.167	7	9	9p24.3	706889	746103	+			P07355	3216	47				KANK1_HUMAN KN motif and ankyrin repeat domain-containing protein 1 OS=Homo sapiens GN=KANK1 PE=1 SV=3 CONCAT=10	Homo sapiens
Q5T7N3		canonical	  0.007	  1.000	4	  0.128	3	1	1p31.3	62703216	62784972	-			P07355	3216	47				KANK4_HUMAN KN motif and ankyrin repeat domain-containing protein 4 OS=Homo sapiens GN=KANK4 PE=2 SV=1 CONCAT=7	Homo sapiens
Q63ZY3	C	canonical	  1.000	  1.000	43	  1.468	21	19	19p13.2	11274944	11305266	-			P07355	3216	47				KANK2_HUMAN KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens GN=KANK2 PE=1 SV=1 CONCAT=3	Homo sapiens
P07451	C	canonical	  1.000	  1.000	19	  2.131	11	8	8q21.2	86351056	86361269	+			P07451	3217	4				CAH3_HUMAN Carbonic anhydrase 3 OS=Homo sapiens GN=CA3 PE=1 SV=3 CONCAT=4	Homo sapiens
P07686	C	canonical	  1.000	  1.000	112	  5.863	28	5	5q13.3	73980969	74017113	+			P07686	3218	8				HEXB_HUMAN Beta-hexosaminidase subunit beta OS=Homo sapiens GN=HEXB PE=1 SV=3 CONCAT=25	Homo sapiens
P07737	C	canonical	  1.000	  1.000	370	 64.568	23	17	17p13.2	4848947	4852309	-			P07737	3219	4				PROF1_HUMAN Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2 CONCAT=6	Homo sapiens
P07858	C	canonical	  1.000	  1.000	288	 25.129	25	8	8p23.1	11701849	11725588	-			P07858	3220	18				CATB_HUMAN Cathepsin B OS=Homo sapiens GN=CTSB PE=1 SV=3 CONCAT=22	Homo sapiens
P07942	C	canonical	  1.000	  1.000	249	  4.769	59	7	7q31.1	107564263	107643700	-			P07942	3221	8				LAMB1_HUMAN Laminin subunit beta-1 OS=Homo sapiens GN=LAMB1 PE=1 SV=2 CONCAT=10	Homo sapiens
P08123	C	canonical	  1.000	  1.000	253	  5.519	23	7	7q22.1	0	0	 			P08123	3222	5				CO1A2_HUMAN Collagen alpha-2(I) chain OS=Homo sapiens GN=COL1A2 PE=1 SV=7 CONCAT=124	Homo sapiens
P08294	C	canonical	  1.000	  1.000	118	 18.533	19	4	4p15.2	24797085	24802464	+			P08294	3223	3				SODE_HUMAN Extracellular superoxide dismutase [Cu-Zn] OS=Homo sapiens GN=SOD3 PE=1 SV=2 CONCAT=10	Homo sapiens
P08319	C	canonical	  1.000	  1.000	97	  7.617	21	4	4q23	100044818	100065448	-			P08319	3224	6				ADH4_HUMAN Alcohol dehydrogenase 4 OS=Homo sapiens GN=ADH4 PE=1 SV=5 CONCAT=4	Homo sapiens
P08559	C	canonical	  1.000	  1.000	196	 12.826	40	X	Xp22.1-p22.2	0	0	 			P08559	3225	13				ODPA_HUMAN Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Homo sapiens GN=PDHA1 PE=1 SV=3 CONCAT=32	Homo sapiens
P08574	C	canonical	  1.000	  1.000	206	 17.974	25	8	8q24.3	145149930	145152428	+			P08574	3226	2				CY1_HUMAN Cytochrome c1, heme protein, mitochondrial OS=Homo sapiens GN=CYC1 PE=1 SV=3 CONCAT=7	Homo sapiens
ENSP00000314299		canonical	  1.000	  1.000	108	  9.978	19	1	1q31.3	196788887	196801319	+			P08603	3227	23				pep:known chromosome:GRCh37:1:196788887:196801319:1 gene:ENSG00000244414 transcript:ENST00000320493 gene_biotype:protein_coding transcript_biotype:protein_coding	Homo sapiens
P08603	C	canonical	  1.000	  1.000	443	 10.542	90	1	1q32	0	0	 			P08603	3227	23				CFAH_HUMAN Complement factor H OS=Homo sapiens GN=CFH PE=1 SV=4 CONCAT=65	Homo sapiens
P36980	C	canonical	  1.000	  1.000	46	  4.515	9	1	1q31.3	196912911	196928356	+			P08603	3227	23				FHR2_HUMAN Complement factor H-related protein 2 OS=Homo sapiens GN=CFHR2 PE=1 SV=1 CONCAT=6	Homo sapiens
Q02985	C	canonical	  1.000	  1.000	15	  1.386	5	1	1q31.3	196743925	196763203	+			P08603	3227	23				FHR3_HUMAN Complement factor H-related protein 3 OS=Homo sapiens GN=CFHR3 PE=1 SV=2 CONCAT=7	Homo sapiens
P09110	C	canonical	  1.000	  1.000	347	 28.684	33	3	3p22.2	38164201	38178733	-			P09110	3228	11				THIK_HUMAN 3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens GN=ACAA1 PE=1 SV=2 CONCAT=6	Homo sapiens
P08263	C	canonical	  1.000	  1.000	894	117.008	35	6	6p12.2	52656462	52668708	-			P08263	3229	13				GSTA1_HUMAN Glutathione S-transferase A1 OS=Homo sapiens GN=GSTA1 PE=1 SV=3 CONCAT=6	Homo sapiens
P09211	C	canonical	  1.000	  1.000	943	134.641	36	11	11q13.2	67351066	67354131	+			P09211	3230	5				GSTP1_HUMAN Glutathione S-transferase P OS=Homo sapiens GN=GSTP1 PE=1 SV=2 CONCAT=5	Homo sapiens
P09467	C	canonical	  1.000	  1.000	1258	 94.085	54	9	9q22.32	97365415	97401789	-			P09467	3231	4				F16P1_HUMAN Fructose-1,6-bisphosphatase 1 OS=Homo sapiens GN=FBP1 PE=1 SV=5 CONCAT=10	Homo sapiens
P0C0L5	C	canonical	  1.000	  1.000	1256	 22.165	131	6	6p21.3	0	0	 			P0C0L5	3232	38				CO4B_HUMAN Complement C4-B OS=Homo sapiens GN=C4B PE=1 SV=2 CONCAT=34	Homo sapiens
P10253	C	canonical	  1.000	  1.000	68	  2.484	21	17	17q25.3	78075503	78093678	+			P10253	3233	6				LYAG_HUMAN Lysosomal alpha-glucosidase OS=Homo sapiens GN=GAA PE=1 SV=4 CONCAT=175	Homo sapiens
P10643	C	canonical	  1.000	  1.000	81	  2.766	33	5	5p13.1	40909354	40983041	+			P10643	3234	4				CO7_HUMAN Complement component C7 OS=Homo sapiens GN=C7 PE=1 SV=2 CONCAT=15	Homo sapiens
P11047	C	canonical	  1.000	  1.000	3737	 75.247	120	1	1q25.3	182992595	183114727	+			P11047	3235	50				LAMC1_HUMAN Laminin subunit gamma-1 OS=Homo sapiens GN=LAMC1 PE=1 SV=3 CONCAT=10	Homo sapiens
Q96AC1	C	canonical	  1.000	  1.000	210	  8.457	49	14	14q22.1	53323986	53417815	-			P11047	3235	50				FERM2_HUMAN Fermitin family homolog 2 OS=Homo sapiens GN=FERMT2 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9ULV0	C	canonical	  0.998	  1.000	4	  0.060	4	18	18q21.1	47349183	47721463	-			P11047	3235	50				MYO5B_HUMAN Unconventional myosin-Vb OS=Homo sapiens GN=MYO5B PE=1 SV=3 CONCAT=11	Homo sapiens
P11586	C	canonical	  1.000	  1.000	284	  8.110	71	14	14q23.3	64855068	64926721	+			P11586	3236	23				C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3 CONCAT=8	Homo sapiens
Q6UB35	C	canonical	  1.000	  1.000	4	  0.119	4	6	6q25.1	151186691	151220043	+			P11586	3236	23				C1TM_HUMAN Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1 CONCAT=5	Homo sapiens
P11766	C	canonical	  1.000	  1.000	261	 22.773	37	4	4q23	99992132	100009902	-			P11766	3237	6				ADHX_HUMAN Alcohol dehydrogenase class-3 OS=Homo sapiens GN=ADH5 PE=1 SV=4 CONCAT=5	Homo sapiens
P12110	C	canonical	  1.000	  1.000	2432	 73.455	59	21	21q22.3	0	0	 			P12110	3238	9				CO6A2_HUMAN Collagen alpha-2(VI) chain OS=Homo sapiens GN=COL6A2 PE=1 SV=4 CONCAT=30	Homo sapiens
O43866	C	canonical	  1.000	  1.000	9	  0.744	7	1	1q23.1	157800704	157811588	-			P12111	3239	25		ker		CD5L_HUMAN CD5 antigen-like OS=Homo sapiens GN=CD5L PE=1 SV=1 CONCAT=7	Homo sapiens
P12111	C	canonical	  1.000	  1.000	8536	 76.608	205	2	2q37	0	0	 			P12111	3239	25		ker		CO6A3_HUMAN Collagen alpha-3(VI) chain OS=Homo sapiens GN=COL6A3 PE=1 SV=5 CONCAT=41	Homo sapiens
Q92506	C	canonical	  1.000	  1.000	69	  7.741	13	HSCHR6_MHC_QBL	HSCHR6_MHC_QBLp21.32	33101245	33103438	+			P12111	3239	25		ker		DHB8_HUMAN Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2 CONCAT=3	Homo sapiens
P13073	C	canonical	  1.000	  1.000	147	 20.989	24	16	16q24.1	85833290	85840608	+			P13073	3240	7				COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens GN=COX4I1 PE=1 SV=1 CONCAT=7	Homo sapiens
P13611	C	canonical	  1.000	  1.000	37	  0.395	17	5	5q14.2	82767284	82878122	+			P13611	3241	9				CSPG2_HUMAN Versican core protein OS=Homo sapiens GN=VCAN PE=1 SV=3 CONCAT=14	Homo sapiens
P13804	C	canonical	  1.000	  1.000	915	 71.854	38	15	15q24.2	76508425	76603745	-			P13804	3242	16				ETFA_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial OS=Homo sapiens GN=ETFA PE=1 SV=1 CONCAT=5	Homo sapiens
P14314	C	canonical	  1.000	  1.000	243	 17.348	30	19	19p13.2	11546269	11561783	+			P14314	3243	18				GLU2B_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens GN=PRKCSH PE=1 SV=2 CONCAT=9	Homo sapiens
P14543	C	canonical	  1.000	  1.000	3162	 82.769	115	1	1q42.3	236139130	236228462	-			P14543	3244	4				NID1_HUMAN Nidogen-1 OS=Homo sapiens GN=NID1 PE=1 SV=3 CONCAT=20	Homo sapiens
P14550	C	canonical	  1.000	  1.000	904	 67.609	55	1	1p34.1	46016739	46035721	+			P14550	3245	8				AK1A1_HUMAN Alcohol dehydrogenase [NADP(+)] OS=Homo sapiens GN=AKR1A1 PE=1 SV=3 CONCAT=4	Homo sapiens
P15144	C	canonical	  1.000	  1.000	2493	 76.773	120	15	15q26.1	90328120	90358094	-			P15144	3246	11				AMPN_HUMAN Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4 CONCAT=12	Homo sapiens
P15924	C	canonical	  1.000	  1.000	69	  0.649	58	6	6p24.3	7541808	7586950	+			P15924	3247	6				DESP_HUMAN Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3 CONCAT=15	Homo sapiens
P16083	C	canonical	  1.000	  1.000	160	 17.949	24	6	6p25.2	3000208	3019996	+			P16083	3248	6				NQO2_HUMAN Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens GN=NQO2 PE=1 SV=5 CONCAT=8	Homo sapiens
O75795	C	canonical	  0.999	  1.000	42	  2.443	8	4	4q13.2	69402902	69434245	-			P16662	3249	29				UDB17_HUMAN UDP-glucuronosyltransferase 2B17 OS=Homo sapiens GN=UGT2B17 PE=2 SV=1 CONCAT=6	Homo sapiens
P06133	C	canonical	  1.000	  1.000	104	  6.282	9	4	4q13.2	70345883	70361626	-			P16662	3249	29				UD2B4_HUMAN UDP-glucuronosyltransferase 2B4 OS=Homo sapiens GN=UGT2B4 PE=1 SV=2 CONCAT=14	Homo sapiens
P16662	C	canonical	  1.000	  1.000	472	 30.888	39	4	4q13.2	69962193	69978705	+			P16662	3249	29				UD2B7_HUMAN UDP-glucuronosyltransferase 2B7 OS=Homo sapiens GN=UGT2B7 PE=1 SV=1 CONCAT=9	Homo sapiens
Q6UWM9	C	canonical	  1.000	  1.000	104	  6.050	29	4	4q13.2	69794181	69817509	-			P16662	3249	29				UD2A3_HUMAN UDP-glucuronosyltransferase 2A3 OS=Homo sapiens GN=UGT2A3 PE=2 SV=2 CONCAT=6	Homo sapiens
P17252	C	canonical	  1.000	  1.000	38	  1.755	24	17	17q24.2	64298944	64806861	+			P17252	3250	34				KPCA_HUMAN Protein kinase C alpha type OS=Homo sapiens GN=PRKCA PE=1 SV=4 CONCAT=6	Homo sapiens
Q05655	C	canonical	  1.000	  1.000	11	  0.443	8	3	3p21.1	53195215	53226570	+			P17252	3250	34				KPCD_HUMAN Protein kinase C delta type OS=Homo sapiens GN=PRKCD PE=1 SV=2 CONCAT=9	Homo sapiens
P17301	C	canonical	  1.000	  1.000	39	  1.156	21	5	5q11.2	52285156	52390609	+			P17301	3251	7				ITA2_HUMAN Integrin alpha-2 OS=Homo sapiens GN=ITGA2 PE=1 SV=1 CONCAT=10	Homo sapiens
P17655	C	canonical	  1.000	  1.000	201	  9.020	58	1	1q41	223900034	223963720	+			P17655	3252	8				CAN2_HUMAN Calpain-2 catalytic subunit OS=Homo sapiens GN=CAPN2 PE=1 SV=6 CONCAT=13	Homo sapiens
P18428	C	canonical	  1.000	  1.000	53	  4.381	12	20	20q11.23	36974759	37005665	+			P18428	3253	3				LBP_HUMAN Lipopolysaccharide-binding protein OS=Homo sapiens GN=LBP PE=1 SV=3 CONCAT=21	Homo sapiens
P19174	C	canonical	  1.000	  1.000	11	  0.270	11	20	20q12	39765600	39804361	+			P19174	3254	7				PLCG1_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 OS=Homo sapiens GN=PLCG1 PE=1 SV=1 CONCAT=6	Homo sapiens
P19388	C	canonical	  1.000	  1.000	11	  1.440	6	19	19p13.3	1088147	1095598	-			P19388	3255	4				RPAB1_HUMAN DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens GN=POLR2E PE=1 SV=4 CONCAT=2	Homo sapiens
P19440	C	canonical	  1.000	  1.000	300	 16.828	28	22	22q11.23	24979718	25024935	+			P19440	3256	40				GGT1_HUMAN Gamma-glutamyltranspeptidase 1 OS=Homo sapiens GN=GGT1 PE=1 SV=2 CONCAT=9	Homo sapiens
P20711	C	canonical	  1.000	  1.000	366	 22.993	47	7	7p12.1	50526134	50628751	-			P20711	3257	13				DDC_HUMAN Aromatic-L-amino-acid decarboxylase OS=Homo sapiens GN=DDC PE=1 SV=2 CONCAT=18	Homo sapiens
P09488	C	canonical	  1.000	  1.000	87	  8.540	20	1	1p13.3	110230442	110236367	+			P21266	3258	33				GSTM1_HUMAN Glutathione S-transferase Mu 1 OS=Homo sapiens GN=GSTM1 PE=1 SV=3 CONCAT=4	Homo sapiens
P21266	C	canonical	  1.000	  1.000	251	 23.189	27	1	1p13.3	110276554	110283138	-			P21266	3258	33				GSTM3_HUMAN Glutathione S-transferase Mu 3 OS=Homo sapiens GN=GSTM3 PE=1 SV=3 CONCAT=2	Homo sapiens
P28161	C	canonical	  1.000	  1.000	94	  8.684	24	1	1p13.3	110210688	110217908	+			P21266	3258	33				GSTM2_HUMAN Glutathione S-transferase Mu 2 OS=Homo sapiens GN=GSTM2 PE=1 SV=2 CONCAT=3	Homo sapiens
P46439		canonical	  0.040	  1.000	54	  5.301	13	1	1p13.3	110254877	110260888	+			P21266	3258	33				GSTM5_HUMAN Glutathione S-transferase Mu 5 OS=Homo sapiens GN=GSTM5 PE=1 SV=3 CONCAT=3	Homo sapiens
P21964	C	canonical	  1.000	  1.000	129	 13.507	16	22	22q11.21	19929130	19957498	+			P21964	3259	7				COMT_HUMAN Catechol O-methyltransferase OS=Homo sapiens GN=COMT PE=1 SV=2 CONCAT=7	Homo sapiens
P22061	C	canonical	  1.000	  1.000	111	 13.410	20	6	6q24-q25	0	0	 			P22061	3260	11				PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=4 CONCAT=3	Homo sapiens
P22314	C	canonical	  1.000	  1.000	876	 24.137	85	X	Xp11.23	47053241	47074527	+			P22314	3261	11				UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens GN=UBA1 PE=1 SV=3 CONCAT=5	Homo sapiens
P22792	C	canonical	  1.000	  1.000	15	  0.906	5	3	3q29	194060494	194072057	-			P22792	3262	2				CPN2_HUMAN Carboxypeptidase N subunit 2 OS=Homo sapiens GN=CPN2 PE=1 SV=3 CONCAT=9	Homo sapiens
P23786	C	canonical	  1.000	  1.000	162	  7.068	42	1	1p32.3	53662101	53679869	+			P23786	3263	2				CPT2_HUMAN Carnitine O-palmitoyltransferase 2, mitochondrial OS=Homo sapiens GN=CPT2 PE=1 SV=2 CONCAT=30	Homo sapiens
P24821	C	canonical	  1.000	  1.000	761	 10.671	85	9	9q33.1	117782806	117880486	-			P24821	3264	14				TENA_HUMAN Tenascin OS=Homo sapiens GN=TNC PE=1 SV=3 CONCAT=14	Homo sapiens
P26373	C	canonical	  1.000	  1.000	46	  7.225	12	16	16q24.3	89627065	89630949	+			P26373	3265	11				RL13_HUMAN 60S ribosomal protein L13 OS=Homo sapiens GN=RPL13 PE=1 SV=4 CONCAT=3	Homo sapiens
P27169	C	canonical	  1.000	  1.000	18	  1.663	7	7	7q21.3	94926988	94954019	-			P27169	3266	5				PON1_HUMAN Serum paraoxonase/arylesterase 1 OS=Homo sapiens GN=PON1 PE=1 SV=3 CONCAT=6	Homo sapiens
P27216	C	canonical	  1.000	  1.000	33	  2.356	16	8	8q24.13	124693034	124749642	-			P27216	3267	10				ANX13_HUMAN Annexin A13 OS=Homo sapiens GN=ANXA13 PE=1 SV=3 CONCAT=5	Homo sapiens
P27695	C	canonical	  1.000	  1.000	100	 10.470	26	14	14q11.2	20923354	20925926	+			P27695	3268	16				APEX1_HUMAN DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens GN=APEX1 PE=1 SV=2 CONCAT=7	Homo sapiens
P28070	C	canonical	  1.000	  1.000	83	 10.863	10	1	1q21.3	151372010	151374420	+			P28070	3269	2				PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens GN=PSMB4 PE=1 SV=4 CONCAT=7	Homo sapiens
P28072	C	canonical	  1.000	  1.000	45	  5.437	11	17	17p13.2	4699439	4701790	+			P28072	3270	3				PSB6_HUMAN Proteasome subunit beta type-6 OS=Homo sapiens GN=PSMB6 PE=1 SV=4 CONCAT=7	Homo sapiens
P29401	C	canonical	  1.000	  1.000	470	 23.812	44	3	3p21.1	53259673	53290038	-			P29401	3271	25				TKT_HUMAN Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3 CONCAT=2	Homo sapiens
P30039	C	canonical	  1.000	  1.000	403	 37.232	30	10	10q21.3	70042821	70092663	-			P30039	3272	6				PBLD_HUMAN Phenazine biosynthesis-like domain-containing protein OS=Homo sapiens GN=PBLD PE=1 SV=2 CONCAT=4	Homo sapiens
P30042	C	canonical	  1.000	  1.000	376	 42.181	24	21	21q22.3	0	0	 			P30042	3273	8				ES1_HUMAN ES1 protein homolog, mitochondrial OS=Homo sapiens GN=C21orf33 PE=1 SV=3 CONCAT=7	Homo sapiens
P30048	C	canonical	  1.000	  1.000	1483	166.369	37	10	10q25-q26	0	0	 			P30048	3274	7				PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens GN=PRDX3 PE=1 SV=3 CONCAT=7	Homo sapiens
P30084	C	canonical	  1.000	  1.000	1836	151.767	60	10	10q26.3	135175984	135187193	-			P30084	3275	2				ECHM_HUMAN Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens GN=ECHS1 PE=1 SV=4 CONCAT=7	Homo sapiens
P30086	C	canonical	  1.000	  1.000	1538	219.595	51	12	12q24.23	118573663	118583389	+			P30086	3276	3				PEBP1_HUMAN Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens GN=PEBP1 PE=1 SV=3 CONCAT=6	Homo sapiens
P30536	C	canonical	  1.000	  1.000	5	  1.122	4	22	22q13.2	43547937	43559216	+			P30536	3277	3				TSPOA_HUMAN Translocator protein OS=Homo sapiens GN=TSPO PE=1 SV=3 CONCAT=4	Homo sapiens
P31040	C	canonical	  1.000	  1.000	771	 36.694	59	5	5p15.33	218356	256815	+			P31040	3278	14				SDHA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=2 CONCAT=13	Homo sapiens
P31327	C	canonical	  1.000	  1.000	237	  4.653	87	2	2q34	211421262	211543831	+			P31327	3279	8				CPSM_HUMAN Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens GN=CPS1 PE=1 SV=2 CONCAT=144	Homo sapiens
P32455	C	canonical	  1.000	  1.000	15	  0.785	11	1	1p22.2	89518002	89531043	-			P32455	3280	14				GBP1_HUMAN Interferon-induced guanylate-binding protein 1 OS=Homo sapiens GN=GBP1 PE=1 SV=2 CONCAT=8	Homo sapiens
P32754	C	canonical	  1.000	  1.000	234	 14.701	35	12	12q24.31	122277436	122301502	-			P32754	3281	5				HPPD_HUMAN 4-hydroxyphenylpyruvate dioxygenase OS=Homo sapiens GN=HPD PE=1 SV=2 CONCAT=10	Homo sapiens
P0DJI8	C	canonical	  0.040	  1.000	13	  2.917	8	11	11p15.1	0	0	 			P35542	3282	12				SAA1_HUMAN Serum amyloid A-1 protein OS=Homo sapiens GN=SAA1 PE=1 SV=1 CONCAT=29	Homo sapiens
P35542	C	canonical	  1.000	  1.000	20	  4.487	9	11	11p15.1	18252896	18258440	-			P35542	3282	12				SAA4_HUMAN Serum amyloid A-4 protein OS=Homo sapiens GN=SAA4 PE=1 SV=2 CONCAT=7	Homo sapiens
P35555	C	canonical	  1.000	  1.000	569	  5.620	104	15	15q21.1	48700503	48938046	-			P35555	3283	20				FBN1_HUMAN Fibrillin-1 OS=Homo sapiens GN=FBN1 PE=1 SV=3 CONCAT=290	Homo sapiens
Q75N90	C	canonical	  0.925	  1.000	3	  0.035	3	19	19p13.2	8130287	8212650	-			P35555	3283	20				FBN3_HUMAN Fibrillin-3 OS=Homo sapiens GN=FBN3 PE=2 SV=3 CONCAT=36	Homo sapiens
P13498	C	canonical	  0.993	  1.000	3	  0.524	3	16	16q24.3	88709691	88717560	-			P35573	3284	7				CY24A_HUMAN Cytochrome b-245 light chain OS=Homo sapiens GN=CYBA PE=1 SV=3 CONCAT=21	Homo sapiens
P35573	C	canonical	  1.000	  1.000	89	  1.536	55	1	1p21	0	0	 			P35573	3284	7				GDE_HUMAN Glycogen debranching enzyme OS=Homo sapiens GN=AGL PE=1 SV=3 CONCAT=14	Homo sapiens
P01024	C	canonical	  1.000	  1.000	2634	 42.648	223	19	19p13.3	6677715	6720693	-			P35579	3285	234				CO3_HUMAN Complement C3 OS=Homo sapiens GN=C3 PE=1 SV=2 CONCAT=47	Homo sapiens
P01031	C	canonical	  1.000	  1.000	273	  4.764	90	9	9q33.2	123714616	123812554	-			P35579	3285	234				CO5_HUMAN Complement C5 OS=Homo sapiens GN=C5 PE=1 SV=4 CONCAT=31	Homo sapiens
P14618	C	canonical	  1.000	  1.000	1773	 89.827	76	15	15q22	0	0	 			P35579	3285	234				KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4 CONCAT=3	Homo sapiens
P30613-2	C	canonical	  1.000	  1.000	303	 14.421	45	1	1q22	155260044	155271225	-			P35579	3285	234				KPYR_HUMAN Isoform L-type of Pyruvate kinase PKLR OS=Homo sapiens GN=PKLR	Homo sapiens
P35579	C	canonical	  1.000	  1.000	9862	148.933	308	22	22q12.3	36677327	36784063	-			P35579	3285	234				MYH9_HUMAN Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4 CONCAT=25	Homo sapiens
P35580	C	canonical	  1.000	  1.000	2837	 43.684	201	17	17p13.1	8377530	8534079	-			P35579	3285	234				MYH10_HUMAN Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3 CONCAT=1	Homo sapiens
P35749-4	C	canonical	  1.000	  1.000	3072	 49.233	187	16	16p13.11	15797848	15950890	-			P35579	3285	234				MYH11_HUMAN Isoform 4 of Myosin-11 OS=Homo sapiens GN=MYH11	Homo sapiens
Q7Z406-6	C	canonical	  1.000	  1.000	1144	 17.276	76	19	19q13.33	0	0	 			P35579	3285	234				MYH14_HUMAN Isoform 6 of Myosin-14 OS=Homo sapiens GN=MYH14	Homo sapiens
Q8WWT9	C	canonical	  1.000	  1.000	38	  3.141	10	20	20q12-q13.1	0	0	 			P35579	3285	234				S13A3_HUMAN Solute carrier family 13 member 3 OS=Homo sapiens GN=SLC13A3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9H2M9	C	canonical	  1.000	  1.000	28	  0.637	23	1	1q41	220321635	220445796	-			P35579	3285	234				RBGPR_HUMAN Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9UKX2	C	canonical	  1.000	  1.000	32	  0.488	15	17	17p13.1	10424469	10453274	-			P35579	3285	234				MYH2_HUMAN Myosin-2 OS=Homo sapiens GN=MYH2 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9UKX3	C	canonical	  1.000	  1.000	480	  7.249	16	17	17p13.1	10204183	10276322	-			P35579	3285	234				MYH13_HUMAN Myosin-13 OS=Homo sapiens GN=MYH13 PE=1 SV=2 CONCAT=6	Homo sapiens
P36871	C	canonical	  1.000	  1.000	157	  7.252	45	1	1p31	0	0	 			P36871	3286	5				PGM1_HUMAN Phosphoglucomutase-1 OS=Homo sapiens GN=PGM1 PE=1 SV=3 CONCAT=8	Homo sapiens
P37108	C	canonical	  1.000	  1.000	39	  8.750	11	15	15q15.1	40327940	40331389	-			P37108	3287	3				SRP14_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens GN=SRP14 PE=1 SV=2 CONCAT=8	Homo sapiens
